"","Q1.Eco.Info.Important","Q2.Belief.In.Eco.Label","Q3.Understand.Eco.Certificate","Q4.Individuals.Can.Improve.Environment","Q5.Corporation.Can.Improve.Environment","Q6.Need.Eco.Certificate.Fashion","Q7.Eco.Cert.Help.Buyers","Q8.Seek.For.Eco.Cert.Clothes","Q9.Buy.Eco.Product","Q10.Pay.More.For.Eco.Products","Q11.Pay.Premium.For.Eco.Clothing","Q12.Ready.To.Pay.More.For.Certified.Eco.Products","Q13.Reduce.Consumption","Q14.Protect.Environment","Q15.Purchase.Less.Harmful.Clothing","Q16.Avoid.Buying.Harmful.Products","Q17.Support.Environmental.Protection","Q18.Rather.Buy.Eco.Clothes","Q19.Price.Of.Eco.Products.More.On.Average","Q20.Prefer.Purchase.More.Expensive.Clothing","Q21.Eco.Label.Brand.Socially.Acceptable","Q22.Rather.Stick.With.Conventional.Brand.Than.Eco.Brand","Q23.Rarely.Swith.Brand.To.Try.Something.New","Q24.No.Different.To.Me.Eco.Clothing.Is.Not.Branded","Q25.Eco.Clothing.More.Fashionable","Q26.Eco.Clothing.Quality.Higher","Q27.Country.Can.Positively.Influence.Environment","Q28.Support.Eco.Protection.Socially.Responsible","Q29.Satisfied.Purchasing.Eco.Clothing","Q30a.Fair.Trade","Q30b.Fair.And.Care","Q30c.Global.Organic.Textile.Standard","Q30d.Fair.Wear.Foundation","Q30e.Clean.Clothes.Campaign","Q30f.Oeko.Tex","Q30g.I.Know.None.Of.Them","Q31a.Fit","Q31b.Comfort","Q31c.Fibre.Material","Q31d.Quality.Workmanship","Q31e.Garment.Life","Q31f.Colour","Q31g.Style","Q31h.Brand","Q31i.Price","Q31j.COO","Q31k.Durability","Q31l.Certified.Eco.Label","Q31m.Certified.Ethical.Label","Q38a.Less.Water.Use","Q38b.Air.Quality","Q38c.Less.Energy.Use","Q38d.Worker.Safety","Q38e.Fair.Wages","Q38f.No.Child.Labour","Q38g.No.Animal.Skin.Use","Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends","Q33.Little.Shopping.New.Fashion.Than.My.Friends","Q34.Last.Of.My.Circle.Purchase.New.Fashion","Q35.Faster.Knowing.More.About.New.Fashion.Than.Others","Q36.Interest.Buying.Locally.Available.New.Style","Q37.Consider.Buying.New.Styles.Without.Heard.About.It","Q39.Annual.Spending.On.Clothes","Q40.Employment.Status","Q41.Sex","Q42.Income","Q43.Age","Q44.Highest.Level.Of.Education","na_count","total_score"
"1612",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,1,1,11,1,2,6,24
"1613",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,4,4,4,4,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,3,3,3,3,3,4,4,4,3,4,4,3,3,4,4,3,3,3,3,3,3,1,1,2,1,1,2,6,18
"1614",5,5,4,3,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,4,4,3,3,3,4,3,4,4,3,NA,NA,NA,NA,NA,NA,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,4,1,1,1,1,2,6,20
"1615",5,4,4,5,5,5,5,5,5,3,3,3,4,5,5,5,5,5,3,3,4,2,5,1,3,3,5,5,5,NA,NA,NA,NA,NA,NA,1,5,5,NA,5,5,5,5,3,3,3,5,5,5,3,3,5,5,5,5,5,3,5,3,1,3,1,2,1,2,1,1,2,7,16
"1616",5,4,4,3,5,5,5,5,5,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,1,NA,NA,NA,NA,5,5,5,5,3,4,5,3,3,3,3,3,5,3,3,4,3,5,3,3,2,3,2,3,3,3,3,1,2,1,1,2,6,16
"1617",4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,4,1,2,7,24
"1618",4,3,4,5,5,4,5,5,3,4,4,4,3,5,4,5,4,5,3,3,4,2,3,3,3,4,5,5,4,NA,NA,NA,NA,NA,NA,1,5,5,4,4,3,5,5,2,5,3,3,4,5,4,4,5,5,4,4,3,4,3,3,2,3,3,2,1,2,1,1,2,6,18
"1619",4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,3,3,4,2,4,2,3,2,4,4,3,NA,NA,NA,NA,NA,NA,1,4,4,5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,2,2,2,2,3,2,1,1,2,1,1,2,6,13
"1620",4,3,4,4,5,5,5,4,4,2,2,2,5,3,3,3,4,3,3,2,3,3,3,3,3,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,4,4,1,5,3,3,3,2,3,3,3,5,3,3,3,3,5,5,3,2,2,3,1,2,2,1,2,7,20
"1621",4,4,5,3,3,4,4,3,4,3,3,3,4,4,3,3,4,3,4,3,4,3,3,3,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,4,4,4,4,3,4,4,3,4,3,4,3,4,4,5,5,5,4,5,5,2,3,3,3,3,4,2,1,2,1,1,2,6,18
"1622",5,5,4,5,4,5,4,5,4,5,4,5,4,4,5,5,4,4,5,5,5,4,5,4,5,4,4,4,5,1,NA,NA,NA,NA,NA,NA,3,3,3,4,4,4,5,3,5,3,4,5,5,4,5,4,4,5,4,5,5,4,4,5,4,4,3,1,2,1,1,2,6,26
"1623",5,4,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,2,7,18
"1624",4,4,4,5,3,5,4,4,5,4,3,4,2,5,4,4,5,3,3,2,3,2,4,3,3,2,3,4,3,NA,NA,1,NA,NA,1,NA,4,4,5,5,3,4,4,3,4,3,3,3,3,3,3,4,4,5,4,4,3,3,2,3,3,4,4,1,2,1,1,2,5,18
"1625",4,3,4,4,4,4,4,3,4,3,3,3,4,5,5,5,5,4,3,3,5,2,2,2,3,3,4,5,4,NA,NA,NA,NA,NA,NA,1,5,5,4,4,4,4,4,3,4,3,4,4,5,3,4,4,4,5,5,5,4,4,4,3,4,4,6,1,2,1,1,2,6,23
"1626",5,4,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,1,NA,NA,NA,NA,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,1,1,1,2,6,18
"1627",5,3,5,4,5,5,3,5,4,3,4,3,3,3,4,4,4,4,3,3,3,3,4,2,4,5,5,4,3,NA,NA,NA,NA,NA,NA,1,5,5,3,5,5,5,5,3,5,3,5,3,5,1,1,5,5,5,5,4,5,5,3,1,3,1,7,1,1,1,1,2,6,18
"1628",4,4,3,5,5,5,4,3,4,3,3,3,3,4,5,3,4,3,3,3,4,2,2,2,3,3,5,5,3,NA,NA,1,NA,NA,NA,NA,4,5,4,4,4,5,5,3,4,3,3,3,4,3,5,4,4,4,3,3,3,2,2,3,3,3,3,1,2,2,1,2,6,16
"1629",5,4,4,5,5,5,5,4,4,3,3,3,4,4,4,4,4,4,3,3,4,2,3,3,3,3,5,5,3,NA,NA,NA,NA,NA,NA,1,4,4,3,4,4,4,4,3,4,3,4,3,4,3,4,4,4,5,5,4,4,4,4,2,2,2,4,1,1,11,1,2,6,18
"1630",3,3,3,3,3,4,4,3,4,3,4,3,4,4,3,4,4,4,3,3,4,3,2,2,3,3,5,4,3,NA,NA,NA,NA,NA,NA,1,5,5,5,5,4,5,5,3,3,3,4,3,5,3,5,5,5,5,4,3,2,2,2,3,4,4,3,1,2,10,1,2,6,17
"1631",5,5,5,5,5,5,5,5,5,4,3,3,5,5,4,5,5,4,4,4,4,4,4,4,4,4,5,5,5,NA,1,NA,NA,NA,NA,NA,5,5,5,5,5,4,4,3,3,4,4,5,4,4,4,3,4,4,3,4,5,5,4,4,3,5,2,2,1,5,2,3,6,26
"1632",5,5,5,5,5,5,4,4,4,3,3,3,4,4,4,3,5,5,5,3,4,5,4,4,4,4,4,5,5,NA,NA,1,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,4,4,3,5,5,5,5,5,5,5,5,5,5,5,5,3,1,1,2,1,2,6,30
"1633",5,4,5,5,5,5,5,5,5,5,2,2,5,5,4,5,5,3,2,3,3,3,3,3,3,3,3,3,3,NA,NA,1,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,6,18
"1634",5,5,4,4,5,4,4,3,5,1,3,4,1,4,2,4,5,5,4,2,1,2,5,4,5,5,1,3,3,NA,NA,NA,NA,NA,NA,1,4,3,3,3,4,5,4,4,4,2,4,3,1,4,4,5,2,3,3,2,3,4,3,2,3,2,7,6,2,7,3,2,6,17
"1635",5,5,3,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,1,NA,NA,1,NA,5,5,5,5,5,5,5,1,5,5,5,5,5,3,3,3,3,3,3,3,5,5,5,5,5,5,3,1,1,1,1,2,5,30
"1636",4,3,4,3,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,2,6,30
"1637",5,4,4,5,4,5,5,4,4,3,4,4,5,5,5,5,5,5,4,3,3,4,4,3,4,4,4,5,4,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,2,1,2,1,1,2,6,20
"1638",4,4,4,4,4,5,4,4,4,4,3,3,4,5,5,4,4,4,3,3,4,3,3,3,4,3,4,5,4,NA,NA,1,NA,NA,NA,NA,5,3,3,4,3,4,4,3,4,3,3,4,4,4,5,5,4,5,4,5,5,3,3,3,3,4,2,1,1,1,1,2,6,21
"1639",5,4,4,5,5,5,4,5,4,3,3,3,4,4,4,4,4,3,4,3,4,3,3,3,3,4,5,4,3,NA,NA,1,NA,NA,NA,NA,4,5,5,5,5,4,5,5,5,3,4,3,5,5,5,5,4,1,1,3,3,3,3,3,3,3,3,1,1,1,1,2,6,18
"1640",4,3,4,2,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,1,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,NA,1,NA,8,18
"1641",4,4,3,5,4,4,4,3,3,3,3,3,4,4,3,4,4,4,3,3,3,2,3,3,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,5,4,3,4,4,3,3,3,3,3,4,4,5,4,3,4,3,4,4,5,3,3,3,3,3,3,1,1,2,1,1,2,6,18
"1642",5,4,3,5,5,5,4,4,5,3,3,3,5,5,5,4,5,5,4,3,5,1,4,4,5,5,5,5,5,NA,1,1,NA,NA,NA,NA,5,5,4,4,5,3,3,3,5,3,5,5,5,3,5,5,3,5,5,5,3,5,5,1,3,3,1,1,1,1,1,2,5,20
"1643",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,2,6,30
"1644",5,5,5,5,4,4,4,4,3,3,3,2,3,5,5,5,5,4,3,4,5,1,3,3,3,3,4,5,3,NA,NA,NA,NA,NA,NA,1,5,5,4,5,5,3,3,3,5,5,5,3,4,3,5,5,5,5,5,5,3,3,3,1,3,3,5,1,1,1,1,2,6,16
"1645",5,3,3,4,4,3,3,3,3,4,3,3,3,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,3,5,3,5,1,3,3,5,5,5,5,5,5,1,1,5,4,4,5,3,1,1,2,1,2,6,20
"1646",4,4,4,4,4,4,4,3,4,2,3,3,3,4,4,3,4,3,3,3,3,2,3,3,3,3,4,4,4,1,NA,1,NA,NA,1,NA,4,4,4,4,4,4,4,3,3,4,4,3,3,4,3,3,4,4,2,4,2,3,3,3,3,4,5,1,2,1,1,2,4,18
"1647",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,5,6,30
"1648",5,4,4,4,4,4,4,3,4,3,4,3,4,4,3,3,4,4,3,4,4,4,4,3,4,3,3,3,3,1,NA,1,NA,NA,NA,NA,5,5,5,4,4,4,4,3,3,4,4,3,4,3,4,4,4,4,4,4,4,4,4,3,3,3,3,1,2,2,1,2,5,21
"1649",4,3,4,4,4,5,5,3,5,4,4,4,3,5,4,4,4,4,3,5,4,3,4,3,5,5,3,4,3,1,NA,NA,NA,NA,NA,NA,4,5,4,5,4,5,5,4,4,3,4,4,4,3,4,3,4,4,4,3,1,1,2,5,5,5,7,1,1,11,1,3,6,19
"1650",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,1,1,1,1,2,1,30
"1651",5,5,5,5,4,4,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,1,1,1,NA,NA,5,5,5,5,3,5,5,3,3,3,4,5,5,4,4,5,5,5,3,5,5,5,4,4,4,5,2,1,1,1,1,1,4,27
"1652",5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,4,5,5,5,5,3,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,5,5,5,4,5,4,5,4,5,5,5,5,4,5,4,3,3,2,4,2,4,5,5,5,5,5,3,1,1,1,2,1,0,29
"1653",3,4,4,4,5,5,5,4,4,2,2,2,3,5,3,3,4,3,3,3,3,3,3,3,3,4,4,4,3,NA,NA,NA,NA,NA,NA,1,4,3,3,3,3,3,3,3,4,3,4,3,3,3,4,4,4,4,4,5,3,4,4,2,2,3,2,1,1,4,1,2,6,18
"1654",5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,3,4,2,2,3,3,3,3,5,4,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,5,3,4,3,4,4,5,3,3,5,4,5,5,5,3,2,2,3,3,3,4,1,2,2,1,2,6,16
"1655",4,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,1,NA,NA,NA,NA,4,4,4,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,1,1,2,6,18
"1656",3,3,3,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,3,4,5,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,1,4,5,3,4,4,2,4,2,4,3,3,3,3,3,3,3,3,4,3,4,4,3,3,3,3,3,1,1,2,1,1,1,6,19
"1657",5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,NA,NA,NA,NA,4,4,4,5,5,5,5,3,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,6,30
"1658",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,2,6,30
"1659",4,3,3,4,4,4,4,3,3,2,2,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,NA,NA,NA,NA,NA,NA,1,4,4,4,4,3,4,5,3,5,3,4,3,5,5,5,5,5,5,5,5,3,3,3,3,3,3,4,1,2,2,1,2,6,18
"1660",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,1,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,3,3,3,3,3,1,1,7,1,2,6,18
"1661",3,3,3,4,3,3,3,4,3,3,4,4,4,3,3,3,3,4,4,4,5,4,4,3,4,4,4,3,3,1,NA,1,NA,NA,NA,NA,5,5,3,4,3,4,5,3,4,3,4,4,3,3,4,4,4,5,5,4,4,2,4,3,3,3,2,1,2,3,1,2,5,19
"1662",5,4,4,4,5,5,5,4,5,5,5,3,4,4,4,4,4,4,5,NA,5,4,4,4,4,3,4,4,5,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,2,1,2,1,1,2,7,29
"1663",4,3,3,4,4,4,4,4,4,3,3,3,4,4,5,5,4,4,3,4,4,3,3,3,3,3,3,3,3,1,1,1,1,NA,NA,NA,4,4,4,4,4,4,4,2,4,4,4,5,4,3,4,3,3,4,5,5,3,3,3,3,3,3,4,1,2,8,1,2,3,18
"1664",4,4,4,4,4,3,4,4,4,4,3,3,3,3,4,4,4,4,4,NA,NA,NA,NA,NA,4,4,4,4,4,NA,NA,1,1,1,NA,NA,5,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,1,2,9,18
"1665",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,NA,NA,NA,1,NA,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,1,1,1,1,2,4,23
"1666",4,3,3,4,4,3,4,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,4,2,4,4,4,4,4,3,4,4,4,4,3,4,3,4,3,3,3,3,2,1,2,1,1,2,6,19
"1667",4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,3,4,2,4,2,3,4,4,4,3,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,3,5,3,5,4,5,5,5,5,5,5,5,5,5,4,5,2,2,4,4,1,2,1,1,2,6,22
"1668",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,4,4,4,4,4,4,2,1,1,1,1,2,4,24
"1669",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,4,4,4,4,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,5,5,4,4,5,5,4,4,2,3,3,2,1,2,1,1,2,6,21
"1670",4,3,3,4,4,3,4,4,4,3,3,3,4,3,4,4,4,4,4,3,3,3,3,3,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,4,3,4,3,4,3,3,2,4,4,4,4,4,4,3,4,4,3,3,3,2,1,1,3,1,2,6,20
"1671",5,3,3,4,4,5,5,5,4,4,3,4,4,5,5,4,5,4,3,4,4,4,4,4,4,4,5,5,5,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,2,3,2,1,2,1,1,2,6,20
"1672",4,3,4,5,5,5,3,3,3,3,3,2,4,5,3,4,5,3,5,3,3,2,3,2,3,3,5,5,3,NA,NA,NA,NA,NA,NA,1,3,5,5,5,4,5,5,5,5,4,4,3,4,2,3,4,3,3,4,5,3,1,1,3,5,5,4,1,2,1,1,2,6,18
"1673",5,4,4,4,4,4,4,4,4,3,3,3,4,3,4,3,4,4,3,3,3,3,3,3,3,5,5,4,4,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,4,4,2,3,3,3,4,4,3,4,4,2,2,4,3,3,3,3,3,4,4,1,1,2,2,1,2,6,20
"1674",5,5,5,5,4,4,4,4,5,4,3,3,4,5,4,3,4,4,4,3,3,3,3,3,4,4,4,5,4,1,1,1,1,1,1,NA,5,5,4,4,4,4,4,3,4,3,4,4,4,3,3,3,3,5,5,4,3,3,3,3,3,3,7,1,2,2,1,2,1,18
"1675",3,3,3,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,NA,NA,NA,NA,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,2,1,2,1,1,2,6,23
"1676",5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,NA,5,5,5,5,5,2,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,2,1,2,1,30
"1677",5,4,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,2,6,30
"1678",3,3,3,4,4,3,3,4,4,3,3,3,3,4,4,3,5,4,4,3,3,3,3,3,3,3,4,4,4,NA,NA,NA,NA,NA,NA,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,7,1,1,1,1,2,6,18
"1679",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,1,1,1,2,6,24
"1680",4,4,4,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,1,1,1,6,6,30
"1681",5,3,4,4,4,5,4,4,5,3,3,3,3,4,4,4,4,4,3,3,4,3,3,3,3,4,4,4,4,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,3,3,3,4,3,4,4,4,3,3,4,4,4,4,4,3,4,4,1,1,2,2,1,1,6,1,2,6,15
"1682",5,3,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,3,4,3,4,1,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,4,4,3,4,3,3,3,2,4,3,3,3,4,3,4,4,4,4,4,4,4,4,3,2,2,2,4,1,2,1,1,1,6,17
"1683",5,3,5,5,5,5,5,5,5,2,3,2,4,5,3,4,5,4,5,3,3,5,4,3,4,3,4,4,3,NA,NA,1,NA,NA,NA,1,5,4,3,3,4,3,4,2,3,2,4,4,2,3,2,3,4,4,4,4,3,4,5,2,3,2,2,1,2,1,1,2,5,19
"1684",5,3,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4,3,3,4,NA,NA,1,NA,NA,NA,NA,5,5,4,4,3,4,5,2,3,2,3,4,4,3,4,5,3,5,5,5,3,3,3,3,3,3,5,1,2,2,1,2,6,18
"1685",5,4,5,5,5,5,5,5,5,5,3,3,5,5,5,4,5,5,5,3,4,3,3,3,3,3,3,3,3,1,NA,NA,NA,NA,NA,NA,5,5,5,5,4,5,5,4,4,5,5,3,5,3,3,5,5,4,5,5,4,4,4,3,5,3,2,1,1,1,1,2,6,23
"1686",5,4,4,4,5,4,5,4,5,3,3,2,4,5,5,4,5,4,3,2,4,2,4,3,3,3,5,5,5,NA,NA,1,NA,NA,NA,NA,5,4,4,4,4,5,5,4,4,4,4,3,4,4,4,4,4,3,5,4,4,4,3,3,2,3,5,1,1,2,1,2,6,19
"1687",5,4,4,5,4,3,4,3,4,3,4,4,4,3,4,3,4,3,3,4,4,3,3,3,3,4,4,4,3,NA,NA,1,NA,NA,NA,NA,5,4,3,4,3,4,4,2,3,3,5,4,5,3,3,4,4,4,4,5,3,3,3,2,3,3,2,1,1,2,1,2,6,17
"1688",4,3,3,4,4,3,4,4,5,3,3,3,4,5,4,4,3,3,4,3,3,3,3,3,3,4,5,5,3,NA,NA,1,NA,NA,NA,NA,5,5,3,4,4,4,4,3,5,3,4,4,4,3,3,2,4,4,4,4,4,3,5,2,3,3,1,1,2,1,1,2,6,20
"1689",5,4,3,5,5,5,4,4,4,3,4,3,3,5,4,3,4,4,4,4,4,NA,3,3,4,4,4,4,4,NA,NA,1,1,1,1,NA,4,5,4,4,4,4,4,3,4,4,4,4,5,4,4,4,5,4,4,5,3,4,4,3,4,5,3,1,2,1,1,2,4,23
"1690",5,5,5,5,5,5,5,5,5,3,2,3,4,4,5,5,4,3,4,2,4,2,3,2,2,2,5,4,3,1,NA,1,NA,NA,NA,NA,5,5,4,5,5,5,5,3,4,3,4,5,5,3,4,5,4,4,4,4,2,2,2,2,2,3,7,1,2,2,1,2,5,13
"1691",4,3,4,4,4,3,3,4,4,3,4,2,4,3,4,3,4,3,2,2,4,2,2,3,3,3,5,4,5,NA,NA,NA,NA,NA,NA,1,4,5,5,5,5,3,3,3,3,3,4,5,5,4,4,5,5,5,5,5,2,2,2,3,4,4,3,1,2,11,1,2,6,17
"1692",4,3,3,3,2,4,4,5,4,3,4,3,4,1,3,3,3,2,3,2,1,1,4,1,1,1,2,4,2,NA,NA,NA,NA,NA,1,1,5,5,5,5,5,5,5,3,5,2,4,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,2,4,1,2,5,18
"1693",4,4,3,3,4,3,4,4,4,3,4,4,4,4,3,2,3,4,4,4,3,3,4,2,3,3,3,3,3,NA,1,NA,NA,NA,NA,NA,1,2,4,4,2,3,3,3,3,2,3,3,3,4,2,3,3,3,3,3,4,NA,4,4,4,3,2,4,1,2,6,1,7,NA
"1694",4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,3,4,3,3,3,3,4,3,4,4,4,4,4,4,4,3,3,3,3,3,3,2,1,1,1,1,2,6,18
"1695",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,1,5,4,4,4,3,4,4,2,3,2,3,3,3,4,4,4,4,4,2,3,4,4,4,4,4,4,5,1,2,3,1,2,6,24
"1696",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,2,6,30
